,fips,MHLTH,HIGHCHOL,LPA,PHLTH,CANCER,DENTAL,COPD,OBESITY,STROKE,CHECKUP,CHOLSCREEN,CASTHMA,BINGE,CHD,BPMED,ARTHRITIS,KIDNEY,BPHIGH,DIABETES,SLEEP,CSMOKING
0,01070,15.128888888888886,38.748888888888885,35.92999999999999,15.859999999999998,5.7655555555555535,51.42777777777778,8.761111111111116,40.96,5.01,76.73,75.73000000000002,11.322222222222226,11.641111111111114,7.467777777777778,79.87999999999998,30.645555555555568,3.468888888888889,43.09,16.263333333333335,45.66777777777778,23.54111111111111
1,01358,10.421428571428569,35.44285714285714,23.685714285714283,9.471428571428572,6.614285714285713,72.76071428571429,5.200000000000001,28.75714285714286,2.2107142857142863,73.47142857142856,82.07142857142857,8.560714285714285,14.8,4.996428571428573,76.69642857142857,25.485714285714288,2.1928571428571426,30.803571428571434,8.039285714285715,34.503571428571426,14.028571428571428
2,01370,13.318965517241375,38.96724137931035,27.281034482758606,13.522413793103453,6.7172413793103445,60.39827586206896,7.67241379310345,34.26724137931033,3.522413793103449,73.69310344827586,77.63103448275861,9.855172413793104,11.682758620689654,6.641379310344826,78.82758620689657,28.2,2.829310344827587,37.89137931034483,11.993103448275864,39.51896551724139,19.175862068965518
3,01500,15.441333333333334,40.114666666666665,35.43733333333334,16.381333333333334,6.432000000000001,50.85066666666665,9.248,35.92133333333333,4.774666666666667,73.92533333333336,75.3506666666667,11.114666666666665,12.545333333333328,8.041333333333336,78.41066666666663,31.058666666666678,3.353333333333333,43.22133333333333,14.753333333333346,42.68266666666665,23.82666666666667
4,01510,15.321666666666667,37.40833333333333,31.699999999999992,15.926666666666666,5.870000000000003,55.431666666666686,8.480000000000004,39.62666666666667,4.371666666666667,73.82500000000002,75.34166666666668,11.116666666666667,12.35,6.891666666666668,77.91500000000002,29.920000000000005,3.0733333333333324,40.795,13.685,41.840000000000025,22.89833333333333
5,01772,15.81470588235294,36.088235294117645,32.4735294117647,13.891176470588233,5.0558823529411745,57.79411764705882,7.5500000000000025,33.573529411764696,3.452941176470588,72.48529411764707,69.45588235294115,10.702941176470592,13.938235294117648,5.894117647058822,72.9470588235294,25.538235294117648,2.6500000000000004,35.129411764705885,11.323529411764708,39.932352941176475,22.34117647058824
6,02030,11.043636363636363,34.778181818181814,21.852727272727265,10.040000000000003,5.3545454545454545,65.63818181818183,4.6436363636363645,30.327272727272714,2.2181818181818183,55.18909090909089,68.77999999999999,9.26,20.500000000000004,4.316363636363634,63.11090909090909,18.73818181818182,2.0781818181818186,27.06909090909091,7.3181818181818175,34.00363636363637,17.963636363636372
7,04047,13.061904761904762,32.852380952380955,26.023809523809533,12.200000000000005,4.385714285714286,56.809523809523824,5.180952380952381,29.63333333333333,2.2857142857142865,63.99523809523809,69.15238095238097,9.171428571428574,15.438095238095238,4.147619047619047,65.54761904761904,16.723809523809525,2.4666666666666663,24.842857142857145,9.20952380952381,36.928571428571416,16.990476190476187
8,04120,10.205084745762711,32.90508474576273,19.83389830508475,9.345762711864406,5.959322033898305,68.82203389830508,4.6610169491525415,24.513559322033906,2.04406779661017,66.86949152542371,78.07288135593221,8.447457627118641,15.991525423728815,4.015254237288136,68.68813559322035,18.083050847457628,2.2305084745762715,24.59830508474577,7.364406779661017,33.228813559322035,13.26440677966102
9,04274,10.262222222222222,30.85777777777778,18.6,8.571111111111113,5.346666666666665,70.72222222222223,4.233333333333333,24.20444444444444,1.7155555555555553,65.64666666666666,77.80222222222223,8.495555555555558,17.633333333333336,3.351111111111112,66.01555555555554,16.45555555555556,1.9444444444444444,22.21111111111111,6.275555555555557,33.13333333333334,13.631111111111109
10,04278,13.158620689655175,35.71034482758621,26.041379310344812,13.068965517241375,5.672413793103447,57.206896551724135,6.4758620689655135,29.094827586206893,2.8155172413793097,65.35689655172415,71.49482758620688,9.37758620689655,14.5948275862069,5.174137931034483,69.64137931034483,20.15689655172414,2.748275862068966,27.82413793103447,9.781034482758624,36.0344827586207,17.612068965517246
11,04460,12.107438016528928,36.921487603305785,24.45537190082645,12.504958677685952,7.186776859504136,60.7487603305785,6.9314049586776845,27.453719008264464,3.0925619834710742,67.09338842975204,74.90247933884298,9.16611570247934,14.511570247933893,6.067768595041325,71.79338842975208,22.73553719008265,2.890082644628098,29.776033057851247,9.635537190082644,34.11157024793389,16.34214876033058
12,04540,10.772093023255815,36.634883720930226,22.2046511627907,11.167441860465118,7.6906976744186055,66.2046511627907,6.223255813953488,25.590697674418607,2.862790697674418,68.6697674418605,79.06279069767443,8.772093023255811,14.744186046511633,5.716279069767443,72.82790697674419,22.86279069767441,2.734883720930233,29.465116279069772,8.988372093023253,32.93720930232558,14.258139534883721
13,04550,13.46095505617978,35.45674157303372,26.667134831460682,13.476404494382017,5.453370786516854,55.47780898876407,6.3505617977528095,29.95983146067417,2.828089887640448,64.71488764044943,70.49747191011231,9.403932584269665,14.497471910112358,5.150561797752808,68.71769662921355,19.596348314606733,2.8325842696629224,27.62865168539325,9.978089887640454,36.2997191011236,17.912359550561806
